candidate_id,N,layout_type,layout_parameters,nozzle_count,min_center_distance,mean_nearest_neighbor_distance,std_nearest_neighbor_distance,nearest_neighbor_cv,uniformity_score,max_center_radius,mean_center_radius,radial_std,count_ok,boundary_ok,overlap_ok,spacing_ok,feasible,failure_reasons,x_axis_symmetry,y_axis_symmetry,origin_symmetry,pareto_candidate
N018_rectangular_002,18,rectangular,"{""spacing"": 10.0}",18,10.0,10.0,0.0,0.0,1.0,22.360679774997898,16.020663409439624,6.146770563953621,True,True,True,True,True,[],False,False,False,False
N018_rectangular_003,18,rectangular,"{""spacing"": 14.0}",18,14.0,14.0,0.0,0.0,1.0,31.304951684997057,22.428928773215475,8.605478789535068,True,True,True,True,True,[],False,False,False,False
N018_rectangular_004,18,rectangular,"{""spacing"": 18.0}",18,18.0,18.0,0.0,0.0,1.0,40.24922359499622,28.83719413699133,11.064187015116516,True,True,True,True,True,[],False,False,False,False
N018_hexagonal_005,18,hexagonal,"{""spacing"": 8.0}",18,7.999999999999999,7.999999999999998,8.881784197001252e-16,1.1102230246251568e-16,0.9999999999999998,16.0,11.729913264628117,4.342070847964803,True,True,True,True,True,[],True,False,False,False
N018_hexagonal_006,18,hexagonal,"{""spacing"": 10.0}",18,10.0,10.0,0.0,0.0,1.0,20.0,14.662391580785147,5.427588559956005,True,True,True,True,True,[],True,False,False,False
N018_hexagonal_007,18,hexagonal,"{""spacing"": 12.0}",18,12.0,12.0,0.0,0.0,1.0,24.0,17.594869896942175,6.513106271947206,True,True,True,True,True,[],True,False,False,False
N018_hexagonal_008,18,hexagonal,"{""spacing"": 16.0}",18,15.999999999999998,15.999999999999996,1.7763568394002505e-15,1.1102230246251568e-16,0.9999999999999998,32.0,23.459826529256233,8.684141695929606,True,True,True,True,True,[],True,False,False,False
N018_ring_009,18,ring,"{""points_per_ring"": [18], ""ring_radii"": [51.94]}",18,18.038572696040703,18.03857269604072,1.0950198975068616e-14,6.070435371791956e-16,0.9999999999999993,51.940000000000005,51.94,5.0242958677880805e-15,True,True,True,True,True,[],True,True,True,False
N018_staggered_ring_010,18,staggered_ring,"{""delta_theta"": 0.2617993877991494, ""points_per_ring"": [6, 12], ""ring_radii"": [28.0, 51.94]}",18,25.927458506814045,25.927458506814048,5.921189464667502e-15,2.283752363584476e-16,0.9999999999999998,51.940000000000005,43.96,11.285424227737298,True,True,True,True,True,[],True,True,True,True
N018_nonuniform_ring_011,18,nonuniform_ring,"{""points_per_ring"": [3, 6, 9], ""ring_offsets"": [0.0, 0.5235987755982988, 0.3490658503988659], ""ring_radii"": [20.0, 36.0, 51.94]}",18,17.632292596690448,19.866028392558498,3.6438441428295385,0.18342086655803155,0.8450079158300552,51.940000000000005,41.30333333333333,11.898870628014333,True,True,True,True,True,[],True,False,False,False
N018_sector_012,18,sector,"{""angular_offset"": 0.2617993877991494, ""inner_radius"": 24.0, ""num_sectors"": 3, ""outer_radius"": 51.94, ""points_per_sector"": 6, ""radial_levels"": 3, ""sector_angle"": 1.0471975511965976}",18,13.969999999999995,13.969999999999999,2.9007785717557725e-15,2.0764341959597513e-16,0.9999999999999998,51.940000000000005,37.97,11.406457235560332,True,True,True,True,True,[],False,False,True,False
N018_sector_013,18,sector,"{""angular_offset"": 0.1308996938995747, ""inner_radius"": 24.0, ""num_sectors"": 6, ""outer_radius"": 51.94, ""points_per_sector"": 3, ""radial_levels"": 3, ""sector_angle"": 0.5235987755982988}",18,13.969999999999995,13.969999999999999,2.9007785717557725e-15,2.0764341959597513e-16,0.9999999999999998,51.940000000000005,37.97,11.406457235560334,True,True,True,True,True,[],False,False,True,False
N018_radial_spoke_014,18,radial_spoke,"{""angular_offset"": 0.2617993877991494, ""inner_radius"": 16.0, ""num_spokes"": 6, ""outer_radius"": 51.94, ""points_per_spoke"": 3}",18,15.999999999999988,17.313333333333325,0.9286669059583342,0.05363882783740862,0.9490918268952727,51.940000000000005,33.97,14.672443559271237,True,True,True,True,True,[],False,False,True,False
N018_sector_015,18,sector,"{""angular_offset"": 0.08726646259971647, ""inner_radius"": 24.186836029203263, ""num_sectors"": 9, ""outer_radius"": 51.94, ""points_per_sector"": 2, ""radial_levels"": 2, ""sector_angle"": 0.3490658503988659}",18,16.54477025060509,22.148967110700916,5.604196860095819,0.2530229437827032,0.798069983444308,51.940000000000005,38.06341801460164,13.876581985398367,True,True,True,True,True,[],False,False,False,False
N018_radial_spoke_016,18,radial_spoke,"{""angular_offset"": 0.17453292519943295, ""inner_radius"": 16.0, ""num_spokes"": 9, ""outer_radius"": 51.94, ""points_per_spoke"": 2}",18,10.944644586421395,23.236848537545928,12.292203951124531,0.5289961730939063,0.6540238737004236,51.940000000000005,33.97,17.97,True,True,True,True,True,[],False,True,False,False
N018_deterministic_irregular_017,18,deterministic_irregular,"{""inner_radius"": 0.0, ""outer_radius"": 51.94}",18,18.92713240467827,20.35652815215605,0.671052612244366,0.032964983381672176,0.9680870272351799,51.213530655699,34.66473932047691,12.134152127090807,True,True,True,True,True,[],False,False,False,False
N019_rectangular_001,19,rectangular,"{""spacing"": 8.0}",19,8.0,8.0,0.0,0.0,1.0,17.88854381999832,13.083478785048891,4.9184351102568336,True,True,True,True,True,[],False,False,False,False
N019_rectangular_002,19,rectangular,"{""spacing"": 10.0}",19,10.0,10.0,0.0,0.0,1.0,22.360679774997898,16.354348481311114,6.148043887821043,True,True,True,True,True,[],False,False,False,False
N019_rectangular_003,19,rectangular,"{""spacing"": 14.0}",19,14.0,14.0,0.0,0.0,1.0,31.304951684997057,22.896087873835558,8.607261442949458,True,True,True,True,True,[],False,False,False,False
N019_rectangular_004,19,rectangular,"{""spacing"": 18.0}",19,18.0,18.0,0.0,0.0,1.0,40.24922359499622,29.43782726636001,11.066478998077876,True,True,True,True,True,[],False,False,False,False
N019_hexagonal_005,19,hexagonal,"{""spacing"": 8.0}",19,7.999999999999999,7.999999999999998,8.881784197001252e-16,1.1102230246251568e-16,0.9999999999999998,16.0,11.954654671752953,4.3324868384625335,True,True,True,True,True,[],True,True,True,False
N019_hexagonal_006,19,hexagonal,"{""spacing"": 10.0}",19,10.0,10.0,0.0,0.0,1.0,20.0,14.943318339691192,5.4156085480781675,True,True,True,True,True,[],True,True,True,False
N019_hexagonal_007,19,hexagonal,"{""spacing"": 12.0}",19,12.0,12.0,0.0,0.0,1.0,24.0,17.93198200762943,6.4987302576938015,True,True,True,True,True,[],True,True,True,False
N019_hexagonal_008,19,hexagonal,"{""spacing"": 16.0}",19,15.999999999999998,15.999999999999996,1.7763568394002505e-15,1.1102230246251568e-16,0.9999999999999998,32.0,23.909309343505907,8.664973676925067,True,True,True,True,True,[],True,True,True,False
N019_ring_009,19,ring,"{""points_per_ring"": [19], ""ring_radii"": [51.94]}",19,17.09808603836259,17.09808603836262,1.892246846952892e-14,1.1067009738442636e-15,0.9999999999999989,51.940000000000005,51.94,5.64682106755062e-15,True,True,True,True,True,[],True,False,False,False
N019_staggered_ring_010,19,staggered_ring,"{""delta_theta"": 0.241660973353061, ""points_per_ring"": [6, 13], ""ring_radii"": [28.0, 51.94]}",19,23.939999999999998,24.621412089591086,0.42348694190136255,0.017199945330527783,0.9830908904296698,51.940000000000005,44.38,11.128018691573086,True,True,True,True,True,[],True,False,False,False
N019_nonuniform_ring_011,19,nonuniform_ring,"{""points_per_ring"": [3, 6, 10], ""ring_offsets"": [0.0, 0.5235987755982988, 0.3141592653589793], ""ring_radii"": [20.0, 36.0, 51.94]}",19,15.939999999999998,19.475761444187405,2.8314455915390813,0.14538304957437923,0.8730703674823866,51.940000000000005,41.863157894736844,11.822548061195597,True,True,True,True,True,[],True,False,False,False
N019_deterministic_irregular_012,19,deterministic_irregular,"{""inner_radius"": 0.0, ""outer_radius"": 51.94}",19,18.422317899702097,19.758187440545907,0.546107427337003,0.027639550894042658,0.9731038467038406,51.25202260450442,34.661855598925506,12.14238718042035,True,True,True,True,True,[],False,False,False,False
N020_rectangular_001,20,rectangular,"{""spacing"": 8.0}",20,8.0,8.0,0.0,0.0,1.0,17.88854381999832,13.323732036796363,4.906950642878552,True,True,True,True,True,[],False,False,False,False
N020_rectangular_002,20,rectangular,"{""spacing"": 10.0}",20,10.0,10.0,0.0,0.0,1.0,22.360679774997898,16.65466504599545,6.133688303598191,True,True,True,True,True,[],False,False,False,False
N020_rectangular_003,20,rectangular,"{""spacing"": 14.0}",20,14.0,14.0,0.0,0.0,1.0,31.304951684997057,23.316531064393633,8.587163625037464,True,True,True,True,True,[],False,False,False,False
N020_rectangular_004,20,rectangular,"{""spacing"": 18.0}",20,18.0,18.0,0.0,0.0,1.0,40.24922359499622,29.978397082791822,11.04063894647674,True,True,True,True,True,[],False,False,False,False
N020_hexagonal_005,20,hexagonal,"{""spacing"": 8.0}",20,7.999999999999999,7.999999999999998,8.881784197001252e-16,1.1102230246251568e-16,0.9999999999999998,21.166010488516726,12.415222462591142,4.675708631252844,True,True,True,True,True,[],False,False,False,False
N020_hexagonal_006,20,hexagonal,"{""spacing"": 10.0}",20,10.0,10.0,0.0,0.0,1.0,26.457513110645905,15.519028078238927,5.844635789066055,True,True,True,True,True,[],False,False,False,False
N020_hexagonal_007,20,hexagonal,"{""spacing"": 12.0}",20,12.0,12.0,0.0,0.0,1.0,31.74901573277509,18.62283369388671,7.013562946879267,True,True,True,True,True,[],False,False,False,False
N020_hexagonal_008,20,hexagonal,"{""spacing"": 16.0}",20,15.999999999999998,15.999999999999996,1.7763568394002505e-15,1.1102230246251568e-16,0.9999999999999998,42.33202097703345,24.830444925182285,9.351417262505688,True,True,True,True,True,[],False,False,False,False
N020_ring_009,20,ring,"{""points_per_ring"": [20], ""ring_radii"": [51.94]}",20,16.25041222837916,16.250412228379172,7.578197272444791e-15,4.663387713457806e-16,0.9999999999999996,51.940000000000005,51.94000000000001,1.3481600519334531e-14,True,True,True,True,True,[],True,True,True,False
N020_staggered_ring_010,20,staggered_ring,"{""delta_theta"": 0.241660973353061, ""points_per_ring"": [7, 13], ""ring_radii"": [28.0, 51.94]}",20,23.97617026606906,24.47620116241403,0.35736091078669413,0.014600342120715292,0.9856097603020736,51.940000000000005,43.56100000000001,11.418652240960839,True,True,True,True,True,[],True,False,False,True
N020_nonuniform_ring_011,20,nonuniform_ring,"{""points_per_ring"": [4, 6, 10], ""ring_offsets"": [0.0, 0.5235987755982988, 0.3141592653589793], ""ring_radii"": [20.0, 36.0, 51.94]}",20,15.939999999999998,19.04258272336157,2.913781369066113,0.15301397984693885,0.867292172929897,51.940000000000005,40.77,12.469518835945516,True,True,True,True,True,[],True,True,True,False
N020_sector_012,20,sector,"{""angular_offset"": 0.19634954084936207, ""inner_radius"": 24.0, ""num_sectors"": 4, ""outer_radius"": 51.94, ""points_per_sector"": 5, ""radial_levels"": 3, ""sector_angle"": 0.7853981633974483}",20,13.969999999999997,15.627537515774804,3.315075031549618,0.21213035183587325,0.8249937793286143,51.94,35.176,10.454190738646393,True,True,True,True,True,[],False,False,True,False
N020_sector_013,20,sector,"{""angular_offset"": 0.15707963267948966, ""inner_radius"": 24.0, ""num_sectors"": 5, ""outer_radius"": 51.94, ""points_per_sector"": 4, ""radial_levels"": 3, ""sector_angle"": 0.6283185307179586}",20,13.969999999999997,14.401407864998735,0.43140786499873773,0.029955950768343554,0.9709153088090839,51.940000000000005,34.477500000000006,11.583312080316235,True,True,True,True,True,[],False,False,False,False
N020_radial_spoke_014,20,radial_spoke,"{""angular_offset"": 0.3141592653589793, ""inner_radius"": 16.0, ""num_spokes"": 5, ""outer_radius"": 51.94, ""points_per_spoke"": 4}",20,11.979999999999995,11.979999999999997,3.952144471470652e-15,3.2989519795247516e-16,0.9999999999999998,51.940000000000005,33.970000000000006,13.39404718522374,True,True,True,True,True,[],False,True,False,False
N020_sector_015,20,sector,"{""angular_offset"": 0.07853981633974483, ""inner_radius"": 26.84830353029858, ""num_sectors"": 10, ""outer_radius"": 51.94, ""points_per_sector"": 2, ""radial_levels"": 2, ""sector_angle"": 0.3141592653589793}",20,16.59316412199831,20.842430295849862,4.249266173851553,0.2038757531408257,0.8306505030864452,51.940000000000005,39.39415176514929,12.54584823485071,True,True,True,True,True,[],False,False,True,False
N020_radial_spoke_016,20,radial_spoke,"{""angular_offset"": 0.15707963267948966, ""inner_radius"": 16.0, ""num_spokes"": 10, ""outer_radius"": 51.94, ""points_per_spoke"": 2}",20,9.888543819998317,20.99461459783392,11.106070777835606,0.5289961730939065,0.6540238737004235,51.940000000000005,33.970000000000006,17.97,True,True,True,True,True,[],False,False,True,False
N020_deterministic_irregular_017,20,deterministic_irregular,"{""inner_radius"": 0.0, ""outer_radius"": 51.94}",20,17.955854392308936,19.242301113579757,0.4710076358804979,0.024477718808178114,0.9761071242850902,51.2866406581675,34.659319955466614,12.149623048662592,True,True,True,True,True,[],False,False,False,False
N021_rectangular_001,21,rectangular,"{""spacing"": 8.0}",21,8.0,8.0,0.0,0.0,1.0,17.88854381999832,13.541104026472649,4.886368486139938,True,True,True,True,True,[],True,True,True,False
N021_rectangular_002,21,rectangular,"{""spacing"": 10.0}",21,10.0,10.0,0.0,0.0,1.0,22.360679774997898,16.926380033090805,6.107960607674922,True,True,True,True,True,[],True,True,True,False
N021_rectangular_003,21,rectangular,"{""spacing"": 14.0}",21,14.0,14.0,0.0,0.0,1.0,31.304951684997057,23.696932046327127,8.551144850744892,True,True,True,True,True,[],True,True,True,False
N021_rectangular_004,21,rectangular,"{""spacing"": 18.0}",21,18.0,18.0,0.0,0.0,1.0,40.24922359499622,30.46748405956346,10.994329093814862,True,True,True,True,True,[],True,True,True,False
N021_hexagonal_005,21,hexagonal,"{""spacing"": 8.0}",21,7.999999999999999,7.999999999999998,8.881784197001252e-16,1.1102230246251568e-16,0.9999999999999998,21.166010488516726,12.831926654301883,4.928898385136157,True,True,True,True,True,[],False,False,False,False
N021_hexagonal_006,21,hexagonal,"{""spacing"": 10.0}",21,10.0,10.0,0.0,0.0,1.0,26.457513110645905,16.039908317877355,6.1611229814201955,True,True,True,True,True,[],False,False,False,False
N021_hexagonal_007,21,hexagonal,"{""spacing"": 12.0}",21,12.0,12.0,0.0,0.0,1.0,31.74901573277509,19.247889981452825,7.393347577704236,True,True,True,True,True,[],False,False,False,False
N021_hexagonal_008,21,hexagonal,"{""spacing"": 16.0}",21,15.999999999999998,15.999999999999996,1.7763568394002505e-15,1.1102230246251568e-16,0.9999999999999998,42.33202097703345,25.663853308603766,9.857796770272314,True,True,True,True,True,[],False,False,False,False
N021_ring_009,21,ring,"{""points_per_ring"": [21], ""ring_radii"": [51.94]}",21,15.482510610380972,15.482510610380999,1.531517686759491e-14,9.891920795666115e-16,0.9999999999999991,51.940000000000005,51.94,5.801557143511545e-15,True,True,True,True,True,[],True,False,False,False
N021_staggered_ring_010,21,staggered_ring,"{""delta_theta"": 0.2243994752564138, ""points_per_ring"": [7, 14], ""ring_radii"": [28.0, 51.94]}",21,23.115474619381892,23.509479543115702,0.5572071067860818,0.0237013799375771,0.9768473693578273,51.940000000000005,43.96000000000001,11.285424227737296,True,True,True,True,True,[],True,False,False,True
N021_nonuniform_ring_011,21,nonuniform_ring,"{""points_per_ring"": [4, 7, 10], ""ring_offsets"": [0.0, 0.4487989505128276, 0.3141592653589793], ""ring_radii"": [20.0, 36.0, 51.94]}",21,16.0,18.03179119877049,2.330413461434097,0.12923915520899543,0.8855520067535416,51.940000000000005,40.54285714285716,12.211328519767497,True,True,True,True,True,[],True,False,False,False
N021_sector_012,21,sector,"{""angular_offset"": 0.1121997376282069, ""inner_radius"": 24.0, ""num_sectors"": 7, ""outer_radius"": 51.94, ""points_per_sector"": 3, ""radial_levels"": 3, ""sector_angle"": 0.4487989505128276}",21,13.969999999999995,13.97,3.1965023014011157e-15,2.2881190418046638e-16,0.9999999999999998,51.940000000000005,37.970000000000006,11.406457235560332,True,True,True,True,True,[],False,False,False,False
N021_radial_spoke_013,21,radial_spoke,"{""angular_offset"": 0.2243994752564138, ""inner_radius"": 16.0, ""num_spokes"": 7, ""outer_radius"": 51.94, ""points_per_spoke"": 3}",21,13.884279651761858,16.608093217253955,1.9260270428473676,0.1159691854840049,0.8960820899067137,51.940000000000005,33.970000000000006,14.672443559271237,True,True,True,True,True,[],False,True,False,False
N021_deterministic_irregular_014,21,deterministic_irregular,"{""inner_radius"": 0.0, ""outer_radius"": 51.94}",21,17.52311961130753,18.80774119569928,0.46717247606215856,0.024839371788515772,0.9757626683046271,51.31794163188282,34.65707614712435,12.156022085058268,True,True,True,True,True,[],False,False,False,False
N022_rectangular_001,22,rectangular,"{""spacing"": 8.0}",22,8.0,8.0,0.0,0.0,1.0,22.627416997969522,13.95411825244978,5.135512913775708,True,True,True,True,True,[],False,False,False,False
N022_rectangular_002,22,rectangular,"{""spacing"": 10.0}",22,10.0,10.0,0.0,0.0,1.0,28.284271247461902,17.44264781556222,6.419391142219635,True,True,True,True,True,[],False,False,False,False
N022_rectangular_003,22,rectangular,"{""spacing"": 14.0}",22,14.0,14.0,0.0,0.0,1.0,39.59797974644666,24.419706941787105,8.987147599107491,True,True,True,True,True,[],False,False,False,False
N022_rectangular_004,22,rectangular,"{""spacing"": 18.0}",22,18.0,18.0,0.0,0.0,1.0,50.91168824543142,31.396766068012003,11.554904055995344,True,True,True,True,True,[],False,False,False,False
N022_hexagonal_005,22,hexagonal,"{""spacing"": 8.0}",22,7.999999999999999,7.999999999999999,5.680808259949822e-16,7.101010324937278e-17,1.0,21.166010488516726,13.210748646766195,5.118924976910473,True,True,True,True,True,[],False,False,False,False
N022_hexagonal_006,22,hexagonal,"{""spacing"": 10.0}",22,10.0,10.0,0.0,0.0,1.0,26.457513110645905,16.513435808457743,6.398656221138091,True,True,True,True,True,[],False,False,False,False
N022_hexagonal_007,22,hexagonal,"{""spacing"": 12.0}",22,12.0,12.0,0.0,0.0,1.0,31.74901573277509,19.816122970149294,7.6783874653657085,True,True,True,True,True,[],False,False,False,False
N022_hexagonal_008,22,hexagonal,"{""spacing"": 16.0}",22,15.999999999999998,15.999999999999998,1.1361616519899644e-15,7.101010324937278e-17,1.0,42.33202097703345,26.42149729353239,10.237849953820946,True,True,True,True,True,[],False,False,False,False
N022_ring_009,22,ring,"{""points_per_ring"": [22], ""ring_radii"": [51.94]}",22,14.783665399828827,14.783665399828855,1.3195571839469539e-14,8.925778203572098e-16,0.9999999999999991,51.940000000000005,51.940000000000005,1.0162138749112078e-14,True,True,True,True,True,[],True,True,True,False
N022_staggered_ring_010,22,staggered_ring,"{""delta_theta"": 0.20943951023931953, ""points_per_ring"": [7, 15], ""ring_radii"": [28.0, 51.94]}",22,21.59786644214882,22.416429573218934,1.2007432311874597,0.053565320349766854,0.9491580452439494,51.940000000000005,44.32272727272728,11.15054551532149,True,True,True,True,True,[],True,False,False,True
N022_nonuniform_ring_011,22,nonuniform_ring,"{""points_per_ring"": [4, 7, 11], ""ring_offsets"": [0.0, 0.4487989505128276, 0.28559933214452665], ""ring_radii"": [20.0, 36.0, 51.94]}",22,15.939999999999998,18.33627676576091,2.3241379690643487,0.12675081199713242,0.8875076808043562,51.940000000000005,41.0609090909091,12.16447506960363,True,True,True,True,True,[],True,False,False,False
N022_sector_012,22,sector,"{""angular_offset"": 0.07139983303613166, ""inner_radius"": 29.512031569995536, ""num_sectors"": 11, ""outer_radius"": 51.94, ""points_per_sector"": 2, ""radial_levels"": 2, ""sector_angle"": 0.28559933214452665}",22,16.629000223599654,19.528484326802058,2.8994841032024,0.14847461045519927,0.8707201629852739,51.94,40.72601578499777,11.213984215002231,True,True,True,True,True,[],False,False,False,False
N022_radial_spoke_013,22,radial_spoke,"{""angular_offset"": 0.14279966607226333, ""inner_radius"": 16.0, ""num_spokes"": 11, ""outer_radius"": 51.94, ""points_per_spoke"": 2}",22,9.015441818925744,19.140909911806727,10.125468092880979,0.5289961730939063,0.6540238737004236,51.940000000000005,33.97,17.97,True,True,True,True,True,[],False,True,False,False
N022_deterministic_irregular_014,22,deterministic_irregular,"{""inner_radius"": 0.0, ""outer_radius"": 51.94}",22,17.120235421007717,18.411042868853755,0.47503308541649863,0.02580153057055336,0.9748474438752275,51.34638050446292,34.65507911580108,12.161714166907881,True,True,True,True,True,[],False,False,False,False
N023_rectangular_001,23,rectangular,"{""spacing"": 8.0}",23,8.0,8.0,0.0,0.0,1.0,22.627416997969522,14.33121819790716,5.324970929381431,True,True,True,True,True,[],False,True,False,False
N023_rectangular_002,23,rectangular,"{""spacing"": 10.0}",23,10.0,10.0,0.0,0.0,1.0,28.284271247461902,17.914022747383946,6.656213661726788,True,True,True,True,True,[],False,True,False,False
N023_rectangular_003,23,rectangular,"{""spacing"": 14.0}",23,14.0,14.0,0.0,0.0,1.0,39.59797974644666,25.07963184633752,9.318699126417503,True,True,True,True,True,[],False,True,False,False
N023_rectangular_004,23,rectangular,"{""spacing"": 18.0}",23,18.0,18.0,0.0,0.0,1.0,50.91168824543142,32.24524094529111,11.981184591108216,True,True,True,True,True,[],False,True,False,False
N023_hexagonal_005,23,hexagonal,"{""spacing"": 8.0}",23,7.999999999999999,7.999999999999999,2.619095272303034e-16,3.273869090378793e-17,1.0,21.166010488516726,13.556629596407523,5.262704139068892,True,True,True,True,True,[],False,False,False,False
N023_hexagonal_006,23,hexagonal,"{""spacing"": 10.0}",23,10.0,10.0,0.0,0.0,1.0,26.457513110645905,16.9457869955094,6.578380173836115,True,True,True,True,True,[],False,False,False,False
N023_hexagonal_007,23,hexagonal,"{""spacing"": 12.0}",23,12.0,12.0,0.0,0.0,1.0,31.74901573277509,20.334944394611284,7.894056208603337,True,True,True,True,True,[],False,False,False,False
N023_hexagonal_008,23,hexagonal,"{""spacing"": 16.0}",23,15.999999999999998,15.999999999999998,5.238190544606068e-16,3.273869090378793e-17,1.0,42.33202097703345,27.113259192815047,10.525408278137784,True,True,True,True,True,[],False,False,False,False
N023_ring_009,23,ring,"{""points_per_ring"": [23], ""ring_radii"": [51.94]}",23,14.144991508118043,14.144991508118082,1.882836241276116e-14,1.3310974702215413e-15,0.9999999999999987,51.940000000000005,51.94000000000001,1.4210854715202004e-14,True,True,True,True,True,[],True,False,False,False
N023_staggered_ring_010,23,staggered_ring,"{""delta_theta"": 0.20943951023931953, ""points_per_ring"": [8, 15], ""ring_radii"": [28.0, 51.94]}",23,21.430272212445026,21.539572797034463,0.0798218609708485,0.003705823774826131,0.9963078586503673,51.940000000000005,43.61304347826088,11.402154805803194,True,True,True,True,True,[],True,False,False,True
N023_nonuniform_ring_011,23,nonuniform_ring,"{""points_per_ring"": [4, 7, 12], ""ring_offsets"": [0.0, 0.4487989505128276, 0.2617993877991494], ""ring_radii"": [20.0, 36.0, 51.94]}",23,16.0,18.177504545073315,2.400639496432074,0.1320665050848646,0.883340329837809,51.940000000000005,41.53391304347828,12.102185838905099,True,True,True,True,True,[],True,False,False,False
N023_deterministic_irregular_012,23,deterministic_irregular,"{""inner_radius"": 0.0, ""outer_radius"": 51.94}",23,16.743920556891037,18.04814498473832,0.49485482724633556,0.027418597737595158,0.9733131191142815,51.372332682265764,34.65329238220704,12.166804308168654,True,True,True,True,True,[],False,False,False,False
N024_rectangular_001,24,rectangular,"{""spacing"": 8.0}",24,8.0,8.0,0.0,0.0,1.0,22.627416997969522,14.676893147909757,5.47011342278869,True,True,True,True,True,[],False,False,False,False
N024_rectangular_002,24,rectangular,"{""spacing"": 10.0}",24,10.0,10.0,0.0,0.0,1.0,28.284271247461902,18.346116434887193,6.837641778485861,True,True,True,True,True,[],False,False,False,False
N024_rectangular_003,24,rectangular,"{""spacing"": 14.0}",24,14.0,14.0,0.0,0.0,1.0,39.59797974644666,25.684563008842076,9.572698489880205,True,True,True,True,True,[],False,False,False,False
N024_rectangular_004,24,rectangular,"{""spacing"": 18.0}",24,18.0,18.0,0.0,0.0,1.0,50.91168824543142,33.02300958279695,12.30775520127455,True,True,True,True,True,[],False,False,False,False
N024_hexagonal_005,24,hexagonal,"{""spacing"": 8.0}",24,7.999999999999999,8.0,8.503660955450859e-16,1.0629576194313574e-16,1.0,21.166010488516726,13.87368713357874,5.371604848916672,True,True,True,True,True,[],False,False,False,False
N024_hexagonal_006,24,hexagonal,"{""spacing"": 10.0}",24,10.0,10.0,0.0,0.0,1.0,26.457513110645905,17.342108916973427,6.714506061145838,True,True,True,True,True,[],False,False,False,False
N024_hexagonal_007,24,hexagonal,"{""spacing"": 12.0}",24,12.0,12.0,0.0,0.0,1.0,31.74901573277509,20.81053070036811,8.057407273375006,True,True,True,True,True,[],False,False,False,False
N024_hexagonal_008,24,hexagonal,"{""spacing"": 16.0}",24,15.999999999999998,16.0,1.7007321910901718e-15,1.0629576194313574e-16,1.0,42.33202097703345,27.74737426715748,10.743209697833343,True,True,True,True,True,[],False,False,False,False
N024_ring_009,24,ring,"{""points_per_ring"": [24], ""ring_radii"": [51.94]}",24,13.559060847818941,13.55906084781895,8.244605185607364e-15,6.080513450113733e-16,0.9999999999999993,51.940000000000005,51.94,4.351167857633658e-15,True,True,True,True,True,[],True,True,True,False
N024_staggered_ring_010,24,staggered_ring,"{""delta_theta"": 0.19634954084936207, ""points_per_ring"": [8, 16], ""ring_radii"": [28.0, 51.94]}",24,20.265982651035376,20.65407917150527,0.5488513627583101,0.026573509194034423,0.9741143630182924,51.940000000000005,43.96,11.285424227737298,True,True,True,True,True,[],True,True,True,True
N024_nonuniform_ring_011,24,nonuniform_ring,"{""points_per_ring"": [4, 8, 12], ""ring_offsets"": [0.0, 0.39269908169872414, 0.2617993877991494], ""ring_radii"": [20.0, 36.0, 51.94]}",24,16.913813313903773,18.331209877781262,2.3263724555876104,0.12690774210202788,0.8873840889003867,51.940000000000005,41.303333333333335,11.898870628014333,True,True,True,True,True,[],True,True,True,False
N024_sector_012,24,sector,"{""angular_offset"": 0.19634954084936207, ""inner_radius"": 24.0, ""num_sectors"": 4, ""outer_radius"": 51.94, ""points_per_sector"": 6, ""radial_levels"": 3, ""sector_angle"": 0.7853981633974483}",24,13.969999999999995,13.969999999999999,2.538181250286301e-15,1.8168799214647824e-16,0.9999999999999998,51.940000000000005,37.97,11.406457235560332,True,True,True,True,True,[],False,False,True,False
N024_sector_013,24,sector,"{""angular_offset"": 0.1308996938995747, ""inner_radius"": 24.0, ""num_sectors"": 6, ""outer_radius"": 51.94, ""points_per_sector"": 4, ""radial_levels"": 3, ""sector_angle"": 0.5235987755982988}",24,12.423314164920981,13.196657082460495,0.7733429175395052,0.05860142555097118,0.9446425971696846,51.940000000000005,34.4775,11.583312080316233,True,True,True,True,True,[],False,False,True,False
N024_radial_spoke_014,24,radial_spoke,"{""angular_offset"": 0.2617993877991494, ""inner_radius"": 16.0, ""num_spokes"": 6, ""outer_radius"": 51.94, ""points_per_spoke"": 4}",24,11.979999999999995,11.979999999999999,3.4014643821803436e-15,2.8392857948083005e-16,0.9999999999999998,51.940000000000005,33.97,13.39404718522374,True,True,True,True,True,[],False,False,True,False
N024_sector_015,24,sector,"{""angular_offset"": 0.09817477042468103, ""inner_radius"": 24.0, ""num_sectors"": 8, ""outer_radius"": 51.94, ""points_per_sector"": 3, ""radial_levels"": 3, ""sector_angle"": 0.39269908169872414}",24,13.969999999999997,13.969999999999999,2.563950248511419e-15,1.8353258758134711e-16,0.9999999999999998,51.940000000000005,37.97,11.406457235560334,True,True,True,True,True,[],False,False,True,False
N024_radial_spoke_016,24,radial_spoke,"{""angular_offset"": 0.19634954084936207, ""inner_radius"": 16.0, ""num_spokes"": 8, ""outer_radius"": 51.94, ""points_per_spoke"": 3}",24,12.245869835682871,16.06195661189429,2.698380837055404,0.16799826461099915,0.8561656556339569,51.940000000000005,33.97,14.672443559271235,True,True,True,True,True,[],False,False,True,False
